områdetype;område;vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
By;Bergen;R;Yrkesdøgn;12,5m - 16,0m;Siste 12 måneder;5,826;65,370;162512;153566;24.141;38.413
By;Bergen;R;Yrkesdøgn;16,0m - 24,0m;Siste 12 måneder;1,833;65,370;80794;79340;16.512;26.274
By;Bergen;R;Yrkesdøgn;>= 24,0m;Siste 12 måneder;-13,402;65,370;84;97;41.610;66.211
By;Bergen;R;Helgedøgn;Alle;Siste 12 måneder;-19,592;23,350;1846781;2296754;11.945;14.832
By;Bergen;R;Helgedøgn;< 5,6m;Siste 12 måneder;-16,690;64,660;1515527;1819135;9.844;15.664
By;Bergen;R;Helgedøgn;>= 5,6m;Siste 12 måneder;-13,532;64,660;87781;101519;17.359;27.622
By;Bergen;R;Helgedøgn;5,6m - 7,6m;Siste 12 måneder;-17,778;64,660;28083;34155;14.125;22.475
By;Bergen;R;Helgedøgn;7,6m - 12,5m;Siste 12 måneder;-26,888;64,660;25987;35544;7.887;12.551
By;Bergen;R;Helgedøgn;12,5m - 16,0m;Siste 12 måneder;6,575;64,660;29647;27818;28.955;46.073
By;Bergen;R;Helgedøgn;16,0m - 24,0m;Siste 12 måneder;1,602;64,660;4060;3996;16.067;25.567
By;Bergen;R;Helgedøgn;>= 24,0m;Siste 12 måneder;-33,333;64,660;4;6;66.667;106.082
By;Bergen;R;Alle;Alle;Hittil i år;-14,589;70,520;8562797;10025414;12.350;15.334
By;Bergen;R;Alle;< 5,6m;Hittil i år;-12,892;65,140;6572180;7544837;11.322;18.016
By;Bergen;R;Alle;>= 5,6m;Hittil i år;-3,912;65,140;835466;869476;16.573;26.372
By;Bergen;R;Alle;5,6m - 7,6m;Hittil i år;-5,877;65,140;264884;281422;16.522;26.290
By;Bergen;R;Alle;7,6m - 12,5m;Hittil i år;-9,204;65,140;293481;323231;11.038;17.564
By;Bergen;R;Alle;12,5m - 16,0m;Hittil i år;5,940;65,140;192159;181384;24.319;38.698
By;Bergen;R;Alle;16,0m - 24,0m;Hittil i år;1,822;65,140;84854;83336;16.444;26.166
By;Bergen;R;Alle;>= 24,0m;Hittil i år;-14,563;65,140;88;103;41.626;66.236
By;Bergen;R;Yrkesdøgn;Alle;Hittil i år;-13,102;70,430;6716016;7728660;12.553;15.587
By;Bergen;R;Yrkesdøgn;< 5,6m;Hittil i år;-11,685;65,370;5056653;5725702;11.873;18.892
By;Bergen;R;Yrkesdøgn;>= 5,6m;Hittil i år;-2,640;65,370;747685;767957;16.613;26.435
By;Bergen;R;Yrkesdøgn;5,6m - 7,6m;Hittil i år;-4,233;65,370;236801;247267;16.869;26.842
By;Bergen;R;Yrkesdøgn;7,6m - 12,5m;Hittil i år;-7,019;65,370;267494;287687;11.636;18.516
By;Bergen;R;Yrkesdøgn;12,5m - 16,0m;Hittil i år;5,826;65,370;162512;153566;24.141;38.413
By;Bergen;R;Yrkesdøgn;16,0m - 24,0m;Hittil i år;1,833;65,370;80794;79340;16.512;26.274
By;Bergen;R;Yrkesdøgn;>= 24,0m;Hittil i år;-13,402;65,370;84;97;41.610;66.211
By;Bergen;R;Helgedøgn;Alle;Hittil i år;-19,592;70,700;1846781;2296754;11.945;14.832
By;Bergen;R;Helgedøgn;< 5,6m;Hittil i år;-16,690;64,660;1515527;1819135;9.844;15.664
By;Bergen;R;Helgedøgn;>= 5,6m;Hittil i år;-13,532;64,660;87781;101519;17.359;27.622
By;Bergen;R;Helgedøgn;5,6m - 7,6m;Hittil i år;-17,778;64,660;28083;34155;14.125;22.475
By;Bergen;R;Helgedøgn;7,6m - 12,5m;Hittil i år;-26,888;64,660;25987;35544;7.887;12.551
By;Bergen;R;Helgedøgn;12,5m - 16,0m;Hittil i år;6,575;64,660;29647;27818;28.955;46.073
By;Bergen;R;Helgedøgn;16,0m - 24,0m;Hittil i år;1,602;64,660;4060;3996;16.067;25.567
By;Bergen;R;Helgedøgn;>= 24,0m;Hittil i år;-33,333;64,660;4;6;66.667;106.082
By;Bergen;E+R+F+K;Alle;Alle;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;< 5,6m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 5,6m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;Alle;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;< 5,6m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;Alle;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;< 5,6m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;Alle;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;< 5,6m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 5,6m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 24,0m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;Alle;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;< 5,6m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 5,6m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 24,0m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;Alle;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;Alle;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;< 5,6m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 5,6m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 24,0m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;Alle;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;< 5,6m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Helgedøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Bergen;E+R+F+K;Alle;Alle;Januar;-1,113;84,620;15662678;15838888;5.432;1.693
By;Bergen;E+R+F+K;Alle;< 5,6m;Januar;-0,938;69,560;11614565;11724546;5.695;1.987
By;Bergen;E+R+F+K;Alle;>= 5,6m;Januar;-2,192;69,560;1172363;1198640;10.729;3.743
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;Januar;-5,409;69,560;395497;418113;13.226;4.615
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;Januar;-4,284;69,560;376546;393400;17.054;5.950
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;Januar;11,311;69,560;258533;232261;27.354;9.544
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;Januar;-8,568;69,560;140592;153766;13.845;4.831
By;Bergen;E+R+F+K;Alle;>= 24,0m;Januar;8,636;69,560;1195;1100;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;Januar;-1,648;84,490;12380429;12587865;5.798;1.807
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;Januar;-1,678;69,240;9061022;9215620;6.057;2.113
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;Januar;-2,155;69,240;1049741;1072865;11.155;3.892
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Januar;-5,015;69,240;356944;375789;13.358;4.661
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Januar;-3,591;69,240;343715;356517;16.696;5.826
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Januar;10,285;69,240;221417;200768;27.959;9.755
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;Januar;-8,792;69,240;126602;138806;13.930;4.860
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;Januar;7,919;69,240;1063;985;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;Januar;0,960;84,920;3282249;3251023;7.738;2.411
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;Januar;1,778;70,330;2553543;2508926;8.868;3.094
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;Januar;-2,507;70,330;122622;125775;11.255;3.927
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Januar;-8,910;70,330;38553;42324;16.956;5.916
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Januar;-10,986;70,330;32831;36883;24.233;8.455
By;Bergen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Januar;17,855;70,330;37116;31493;30.350;10.590
By;Bergen;E+R+F+K;Helgedøgn;16,0m - 24,0m;Januar;-6,484;70,330;13990;14960;26.319;9.183
By;Bergen;E+R+F+K;Helgedøgn;>= 24,0m;Januar;14,783;70,330;132;115;-;-
By;Bergen;E+R+F+K;Alle;Alle;Februar;-1,327;86,650;15301936;15507733;6.595;2.005
By;Bergen;E+R+F+K;Alle;< 5,6m;Februar;-1,797;71,670;11358370;11566194;7.018;2.374
By;Bergen;E+R+F+K;Alle;>= 5,6m;Februar;3,883;71,670;1223365;1177635;12.617;4.269
By;Bergen;E+R+F+K;Alle;5,6m - 7,6m;Februar;2,722;71,670;415195;404192;15.733;5.323
By;Bergen;E+R+F+K;Alle;7,6m - 12,5m;Februar;0,597;71,670;395683;393333;17.540;5.935
By;Bergen;E+R+F+K;Alle;12,5m - 16,0m;Februar;17,168;71,670;257537;219802;29.655;10.034
By;Bergen;E+R+F+K;Alle;16,0m - 24,0m;Februar;-3,339;71,670;153904;159221;22.827;7.724
By;Bergen;E+R+F+K;Alle;>= 24,0m;Februar;-3,772;71,670;1046;1087;-;-
By;Bergen;E+R+F+K;Yrkesdøgn;Alle;Februar;0,142;86,850;12154979;12137684;7.815;2.376
By;Bergen;E+R+F+K;Yrkesdøgn;< 5,6m;Februar;-0,294;71,620;8907451;8933736;8.517;2.882
By;Bergen;E+R+F+K;Yrkesdøgn;>= 5,6m;Februar;5,030;71,620;1099212;1046572;13.200;4.466
By;Bergen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Februar;3,914;71,620;374655;360544;16.320;5.522
By;Bergen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Februar;2,576;71,620;361571;352491;17.307;5.856
By;Bergen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Februar;17,604;71,620;221917;188699;30.632;10.364
By;Bergen;E+R+F+K;Yrkesdøgn;16,0m - 24,0m;Februar;-2,607;71,620;140156;143907;22.500;7.613
By;Bergen;E+R+F+K;Yrkesdøgn;>= 24,0m;Februar;-1,933;71,620;913;931;-;-
By;Bergen;E+R+F+K;Helgedøgn;Alle;Februar;-6,620;86,140;3146957;3370049;10.441;3.174
By;Bergen;E+R+F+K;Helgedøgn;< 5,6m;Februar;-6,896;71,820;2450919;2632458;11.275;3.815
By;Bergen;E+R+F+K;Helgedøgn;>= 5,6m;Februar;-5,272;71,820;124153;131063;17.385;5.882
By;Bergen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Februar;-7,121;71,820;40540;43648;18.757;6.346
By;Bergen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Februar;-16,478;71,820;34112;40842;26.932;9.112
