områdetype;område;vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
By;Oslo og Akershus;R;Yrkesdøgn;5,6m - 7,6m;April;-10,324;54,280;151613;169067;9.535;7.329
By;Oslo og Akershus;R;Yrkesdøgn;7,6m - 12,5m;April;-5,322;54,280;159694;168671;16.317;12.543
By;Oslo og Akershus;R;Yrkesdøgn;12,5m - 16,0m;April;-29,795;54,280;38897;55405;25.610;19.685
By;Oslo og Akershus;R;Yrkesdøgn;16,0m - 24,0m;April;10,930;54,280;67685;61016;58.075;44.641
By;Oslo og Akershus;R;Yrkesdøgn;>= 24,0m;April;-33,112;54,280;705;1054;23.871;18.349
By;Oslo og Akershus;R;Helgedøgn;Alle;April;-13,515;73,930;1703501;1969702;10.006;6.357
By;Oslo og Akershus;R;Helgedøgn;< 5,6m;April;-12,183;54,790;1210436;1378354;10.729;8.247
By;Oslo og Akershus;R;Helgedøgn;>= 5,6m;April;-6,012;54,790;67706;72037;8.198;6.302
By;Oslo og Akershus;R;Helgedøgn;5,6m - 7,6m;April;-10,019;54,790;23549;26171;13.284;10.211
By;Oslo og Akershus;R;Helgedøgn;7,6m - 12,5m;April;-7,542;54,790;24297;26279;20.964;16.115
By;Oslo og Akershus;R;Helgedøgn;12,5m - 16,0m;April;-39,114;54,790;7780;12778;24.760;19.032
By;Oslo og Akershus;R;Helgedøgn;16,0m - 24,0m;April;79,527;54,790;12005;6687;164.390;126.362
By;Oslo og Akershus;R;Helgedøgn;>= 24,0m;April;-38,525;54,790;75;122;33.662;25.875
By;Oslo og Akershus;R;Alle;Alle;Siste 12 måneder;-8,689;24,030;29307943;32096991;4.528;2.736
By;Oslo og Akershus;R;Alle;< 5,6m;Siste 12 måneder;-9,050;58,270;19862334;21838711;4.940;3.319
By;Oslo og Akershus;R;Alle;>= 5,6m;Siste 12 måneder;-1,714;58,270;2043703;2079338;6.954;4.671
By;Oslo og Akershus;R;Alle;5,6m - 7,6m;Siste 12 måneder;-3,638;58,270;764487;793345;7.848;5.273
By;Oslo og Akershus;R;Alle;7,6m - 12,5m;Siste 12 måneder;-3,772;58,270;692090;719220;14.454;9.710
By;Oslo og Akershus;R;Alle;12,5m - 16,0m;Siste 12 måneder;-15,126;58,270;237874;280266;22.220;14.928
By;Oslo og Akershus;R;Alle;16,0m - 24,0m;Siste 12 måneder;22,592;58,270;345203;281587;48.930;32.872
By;Oslo og Akershus;R;Alle;>= 24,0m;Siste 12 måneder;-17,703;58,270;4049;4920;23.828;16.008
By;Oslo og Akershus;R;Yrkesdøgn;Alle;Siste 12 måneder;-7,622;23,970;23181570;25094213;4.180;2.526
By;Oslo og Akershus;R;Yrkesdøgn;< 5,6m;Siste 12 måneder;-8,153;58,250;15426393;16795673;4.555;3.060
By;Oslo og Akershus;R;Yrkesdøgn;>= 5,6m;Siste 12 måneder;-1,241;58,250;1818931;1841788;7.138;4.796
By;Oslo og Akershus;R;Yrkesdøgn;5,6m - 7,6m;Siste 12 måneder;-3,144;58,250;679749;701811;7.703;5.175
By;Oslo og Akershus;R;Yrkesdøgn;7,6m - 12,5m;Siste 12 måneder;-2,940;58,250;622566;641426;13.673;9.186
By;Oslo og Akershus;R;Yrkesdøgn;12,5m - 16,0m;Siste 12 måneder;-13,189;58,250;206143;237462;24.246;16.289
By;Oslo og Akershus;R;Yrkesdøgn;16,0m - 24,0m;Siste 12 måneder;19,540;58,250;306803;256654;42.192;28.345
By;Oslo og Akershus;R;Yrkesdøgn;>= 24,0m;Siste 12 måneder;-17,249;58,250;3670;4435;22.862;15.359
By;Oslo og Akershus;R;Helgedøgn;Alle;Siste 12 måneder;-12,515;24,170;6126373;7002778;6.785;4.100
By;Oslo og Akershus;R;Helgedøgn;< 5,6m;Siste 12 måneder;-12,038;58,320;4435941;5043038;7.135;4.793
By;Oslo og Akershus;R;Helgedøgn;>= 5,6m;Siste 12 måneder;-5,379;58,320;224772;237550;7.272;4.885
By;Oslo og Akershus;R;Helgedøgn;5,6m - 7,6m;Siste 12 måneder;-7,425;58,320;84738;91534;10.703;7.190
By;Oslo og Akershus;R;Helgedøgn;7,6m - 12,5m;Siste 12 måneder;-10,631;58,320;69524;77794;20.254;13.607
By;Oslo og Akershus;R;Helgedøgn;12,5m - 16,0m;Siste 12 måneder;-25,869;58,320;31731;42804;18.266;12.271
By;Oslo og Akershus;R;Helgedøgn;16,0m - 24,0m;Siste 12 måneder;54,013;58,320;38400;24933;107.681;72.341
By;Oslo og Akershus;R;Helgedøgn;>= 24,0m;Siste 12 måneder;-21,856;58,320;379;485;41.548;27.912
By;Oslo og Akershus;R;Alle;Alle;Hittil i år;-8,689;73,120;29307943;32096991;4.528;2.736
By;Oslo og Akershus;R;Alle;< 5,6m;Hittil i år;-9,050;58,270;19862334;21838711;4.940;3.319
By;Oslo og Akershus;R;Alle;>= 5,6m;Hittil i år;-1,714;58,270;2043703;2079338;6.954;4.671
By;Oslo og Akershus;R;Alle;5,6m - 7,6m;Hittil i år;-3,638;58,270;764487;793345;7.848;5.273
By;Oslo og Akershus;R;Alle;7,6m - 12,5m;Hittil i år;-3,772;58,270;692090;719220;14.454;9.710
By;Oslo og Akershus;R;Alle;12,5m - 16,0m;Hittil i år;-15,126;58,270;237874;280266;22.220;14.928
By;Oslo og Akershus;R;Alle;16,0m - 24,0m;Hittil i år;22,592;58,270;345203;281587;48.930;32.872
By;Oslo og Akershus;R;Alle;>= 24,0m;Hittil i år;-17,703;58,270;4049;4920;23.828;16.008
By;Oslo og Akershus;R;Yrkesdøgn;Alle;Hittil i år;-7,622;73,110;23181570;25094213;4.180;2.526
By;Oslo og Akershus;R;Yrkesdøgn;< 5,6m;Hittil i år;-8,153;58,250;15426393;16795673;4.555;3.060
By;Oslo og Akershus;R;Yrkesdøgn;>= 5,6m;Hittil i år;-1,241;58,250;1818931;1841788;7.138;4.796
By;Oslo og Akershus;R;Yrkesdøgn;5,6m - 7,6m;Hittil i år;-3,144;58,250;679749;701811;7.703;5.175
By;Oslo og Akershus;R;Yrkesdøgn;7,6m - 12,5m;Hittil i år;-2,940;58,250;622566;641426;13.673;9.186
By;Oslo og Akershus;R;Yrkesdøgn;12,5m - 16,0m;Hittil i år;-13,189;58,250;206143;237462;24.246;16.289
By;Oslo og Akershus;R;Yrkesdøgn;16,0m - 24,0m;Hittil i år;19,540;58,250;306803;256654;42.192;28.345
By;Oslo og Akershus;R;Yrkesdøgn;>= 24,0m;Hittil i år;-17,249;58,250;3670;4435;22.862;15.359
By;Oslo og Akershus;R;Helgedøgn;Alle;Hittil i år;-12,515;73,160;6126373;7002778;6.785;4.100
By;Oslo og Akershus;R;Helgedøgn;< 5,6m;Hittil i år;-12,038;58,320;4435941;5043038;7.135;4.793
By;Oslo og Akershus;R;Helgedøgn;>= 5,6m;Hittil i år;-5,379;58,320;224772;237550;7.272;4.885
By;Oslo og Akershus;R;Helgedøgn;5,6m - 7,6m;Hittil i år;-7,425;58,320;84738;91534;10.703;7.190
By;Oslo og Akershus;R;Helgedøgn;7,6m - 12,5m;Hittil i år;-10,631;58,320;69524;77794;20.254;13.607
By;Oslo og Akershus;R;Helgedøgn;12,5m - 16,0m;Hittil i år;-25,869;58,320;31731;42804;18.266;12.271
By;Oslo og Akershus;R;Helgedøgn;16,0m - 24,0m;Hittil i år;54,013;58,320;38400;24933;107.681;72.341
By;Oslo og Akershus;R;Helgedøgn;>= 24,0m;Hittil i år;-21,856;58,320;379;485;41.548;27.912
By;Oslo og Akershus;F;Alle;Alle;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;< 5,6m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 5,6m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;5,6m - 7,6m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;7,6m - 12,5m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;Alle;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;< 5,6m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 5,6m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;5,6m - 7,6m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;7,6m - 12,5m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;Alle;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;< 5,6m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 5,6m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;5,6m - 7,6m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;7,6m - 12,5m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;Alle;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;< 5,6m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;Alle;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;Alle;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;Alle;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;< 5,6m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;Alle;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;Alle;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;Alle;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;< 5,6m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 5,6m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 24,0m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;Alle;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;Alle;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;Alle;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;< 5,6m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 5,6m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 24,0m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;Alle;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;Alle;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;Alle;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;Alle;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;< 5,6m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 5,6m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 24,0m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;Alle;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;Alle;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;Alle;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;< 5,6m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;Alle;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Yrkesdøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;Alle;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Helgedøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Oslo og Akershus;F;Alle;Alle;Januar;0,243;89,920;9530169;9507030;23.432;8.049
By;Oslo og Akershus;F;Alle;< 5,6m;Januar;-0,171;47,730;4751963;4760107;3.425;1.703
By;Oslo og Akershus;F;Alle;>= 5,6m;Januar;-0,945;47,730;320336;323391;10.496;5.220
By;Oslo og Akershus;F;Alle;5,6m - 7,6m;Januar;-1,139;47,730;122805;124220;9.106;4.529
By;Oslo og Akershus;F;Alle;7,6m - 12,5m;Januar;-4,340;47,730;101650;106262;11.832;5.884
By;Oslo og Akershus;F;Alle;12,5m - 16,0m;Januar;9,160;47,730;76592;70165;20.831;10.359
By;Oslo og Akershus;F;Alle;16,0m - 24,0m;Januar;-13,521;47,730;19092;22077;32.553;16.188
By;Oslo og Akershus;F;Alle;>= 24,0m;Januar;-70,465;47,730;197;667;60.496;30.084
By;Oslo og Akershus;F;Yrkesdøgn;Alle;Januar;0,662;90,170;7699193;7648559;23.220;7.976
By;Oslo og Akershus;F;Yrkesdøgn;< 5,6m;Januar;0,037;47,700;3760439;3759057;4.074;2.026
By;Oslo og Akershus;F;Yrkesdøgn;>= 5,6m;Januar;-1,185;47,700;285858;289286;10.573;5.258
By;Oslo og Akershus;F;Yrkesdøgn;5,6m - 7,6m;Januar;-1,308;47,700;111460;112937;9.381;4.665
By;Oslo og Akershus;F;Yrkesdøgn;7,6m - 12,5m;Januar;-4,392;47,700;91152;95339;11.501;5.719
By;Oslo og Akershus;F;Yrkesdøgn;12,5m - 16,0m;Januar;9,189;47,700;64876;59416;23.523;11.698
By;Oslo og Akershus;F;Yrkesdøgn;16,0m - 24,0m;Januar;-13,237;47,700;18183;20957;31.076;15.454
By;Oslo og Akershus;F;Yrkesdøgn;>= 24,0m;Januar;-70,644;47,700;187;637;65.413;32.529
By;Oslo og Akershus;F;Helgedøgn;Alle;Januar;-1,479;89,310;1830976;1858471;25.046;8.604
By;Oslo og Akershus;F;Helgedøgn;< 5,6m;Januar;-0,952;47,800;991524;1001050;4.760;2.367
