"aar_maaned";"stasjon";"felt";"klasse";"trafikkvolum";"trafikkvolum_alle";"trafikkvolum_andel"
2018-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";25752;315181;8,17
2018-11-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";3092;315181;0,98
2018-11-01;"Bratsbergveien";"BRATS";"Liten_bil";178735;192697;92,75
2018-11-01;"Bratsbergveien";"BRATS";"Stor_bil";12287;192697;6,38
2018-11-01;"Bratsbergveien";"BRATS";"Ukjent";1675;192697;0,87
2018-11-01;"Byåsveien";"BYÅSV";"Liten_bil";292497;309588;94,48
2018-11-01;"Byåsveien";"BYÅSV";"Stor_bil";14512;309588;4,69
2018-11-01;"Byåsveien";"BYÅSV";"Ukjent";2579;309588;0,83
2018-11-01;"Bøckmans veg";"BØCKM";"Liten_bil";167851;171374;97,94
2018-11-01;"Bøckmans veg";"BØCKM";"Stor_bil";2610;171374;1,52
2018-11-01;"Bøckmans veg";"BØCKM";"Ukjent";913;171374;0,53
2018-11-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";193545;230206;84,07
2018-11-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";33298;230206;14,46
2018-11-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";3363;230206;1,46
2018-11-01;"Gamle Oslovei";"GAMLE";"Liten_bil";113270;118922;95,25
2018-11-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4867;118922;4,09
2018-11-01;"Gamle Oslovei";"GAMLE";"Ukjent";785;118922;0,66
2018-11-01;"Haakon VII s gt ";"H-VII";"Liten_bil";345706;362317;95,42
2018-11-01;"Haakon VII s gt ";"H-VII";"Stor_bil";11744;362317;3,24
2018-11-01;"Haakon VII s gt ";"H-VII";"Ukjent";4867;362317;1,34
2018-11-01;"Klett - E6";"KLETT-E6";"Liten_bil";576577;697681;82,64
2018-11-01;"Klett - E6";"KLETT-E6";"Stor_bil";78402;697681;11,24
2018-11-01;"Klett - E6";"KLETT-E6";"Ukjent";42702;697681;6,12
2018-11-01;"Klett - Rv.707";"KLETT";"Liten_bil";208750;244349;85,43
2018-11-01;"Klett - Rv.707";"KLETT";"Stor_bil";17105;244349;7
2018-11-01;"Klett - Rv.707";"KLETT";"Ukjent";18494;244349;7,57
2018-11-01;"Kroppan bru";"KROP-";"Liten_bil";445932;499743;89,23
2018-11-01;"Kroppan bru";"KROP-";"Stor_bil";41745;499743;8,35
2018-11-01;"Kroppan bru";"KROP-";"Ukjent";12066;499743;2,41
2018-11-01;"Landbruksvegen";"LANDB";"Liten_bil";166986;172198;96,97
2018-11-01;"Landbruksvegen";"LANDB";"Stor_bil";4172;172198;2,42
2018-11-01;"Landbruksvegen";"LANDB";"Ukjent";1040;172198;0,6
2018-11-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";64052;69777;91,8
2018-11-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";5209;69777;7,47
2018-11-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";516;69777;0,74
2018-11-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";332808;343311;96,94
2018-11-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";7926;343311;2,31
2018-11-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";2577;343311;0,75
2018-11-01;"Ranheim";"RANH-";"Liten_bil";552618;620065;89,12
2018-11-01;"Ranheim";"RANH-";"Stor_bil";59674;620065;9,62
2018-11-01;"Ranheim";"RANH-";"Ukjent";7773;620065;1,25
2018-11-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";747963;807171;92,66
2018-11-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";51177;807171;6,34
2018-11-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";8031;807171;0,99
2018-11-01;"Tempeveien";"TEMPE";"Liten_bil";114095;125009;91,27
2018-11-01;"Tempeveien";"TEMPE";"Stor_bil";8699;125009;6,96
2018-11-01;"Tempeveien";"TEMPE";"Ukjent";2215;125009;1,77
2018-11-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";409161;434503;94,17
2018-11-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";22220;434503;5,11
2018-11-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3122;434503;0,72
2018-11-01;"Tillerbrua";"TILLB";"Liten_bil";58271;62541;93,17
2018-11-01;"Tillerbrua";"TILLB";"Stor_bil";2475;62541;3,96
2018-11-01;"Tillerbrua";"TILLB";"Ukjent";1795;62541;2,87
2018-11-01;"Tungasletta";"TUNGA";"Liten_bil";242474;258453;93,82
2018-11-01;"Tungasletta";"TUNGA";"Stor_bil";9507;258453;3,68
2018-11-01;"Tungasletta";"TUNGA";"Ukjent";6472;258453;2,5
2018-11-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";266689;280023;95,24
2018-11-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";12006;280023;4,29
2018-11-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1328;280023;0,47
2018-12-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";241095;280967;85,81
2018-12-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";17921;280967;6,38
2018-12-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";21951;280967;7,81
2018-12-01;"Bratsbergveien";"BRATS";"Liten_bil";140280;160665;87,31
2018-12-01;"Bratsbergveien";"BRATS";"Stor_bil";9065;160665;5,64
2018-12-01;"Bratsbergveien";"BRATS";"Ukjent";11320;160665;7,05
2018-12-01;"Byåsveien";"BYÅSV";"Liten_bil";273563;304297;89,9
2018-12-01;"Byåsveien";"BYÅSV";"Stor_bil";11283;304297;3,71
2018-12-01;"Byåsveien";"BYÅSV";"Ukjent";19451;304297;6,39
2018-12-01;"Bøckmans veg";"BØCKM";"Liten_bil";150255;162003;92,75
2018-12-01;"Bøckmans veg";"BØCKM";"Stor_bil";1877;162003;1,16
2018-12-01;"Bøckmans veg";"BØCKM";"Ukjent";9871;162003;6,09
2018-12-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";158227;193676;81,7
2018-12-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";16766;193676;8,66
2018-12-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";18683;193676;9,65
2018-12-01;"Gamle Oslovei";"GAMLE";"Liten_bil";110238;121486;90,74
2018-12-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4430;121486;3,65
2018-12-01;"Gamle Oslovei";"GAMLE";"Ukjent";6818;121486;5,61
2018-12-01;"Haakon VII s gt ";"H-VII";"Liten_bil";305897;343005;89,18
2018-12-01;"Haakon VII s gt ";"H-VII";"Stor_bil";8818;343005;2,57
2018-12-01;"Haakon VII s gt ";"H-VII";"Ukjent";28290;343005;8,25
2018-12-01;"Klett - E6";"KLETT-E6";"Liten_bil";534865;699616;76,45
2018-12-01;"Klett - E6";"KLETT-E6";"Stor_bil";53216;699616;7,61
2018-12-01;"Klett - E6";"KLETT-E6";"Ukjent";111535;699616;15,94
2018-12-01;"Klett - Rv.707";"KLETT";"Liten_bil";144899;179455;80,74
2018-12-01;"Klett - Rv.707";"KLETT";"Stor_bil";9899;179455;5,52
2018-12-01;"Klett - Rv.707";"KLETT";"Ukjent";24657;179455;13,74
2018-12-01;"Kroppan bru";"KROP-";"Liten_bil";372355;444101;83,84
2018-12-01;"Kroppan bru";"KROP-";"Stor_bil";34380;444101;7,74
2018-12-01;"Kroppan bru";"KROP-";"Ukjent";37366;444101;8,41
2018-12-01;"Landbruksvegen";"LANDB";"Liten_bil";140310;159087;88,2
2018-12-01;"Landbruksvegen";"LANDB";"Stor_bil";2551;159087;1,6
2018-12-01;"Landbruksvegen";"LANDB";"Ukjent";16226;159087;10,2
2018-12-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";49421;57676;85,69
2018-12-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4149;57676;7,19
2018-12-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";4106;57676;7,12
2018-12-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";285765;312444;91,46
2018-12-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";5938;312444;1,9
2018-12-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";20741;312444;6,64
2018-12-01;"Ranheim";"RANH-";"Liten_bil";437792;538213;81,34
2018-12-01;"Ranheim";"RANH-";"Stor_bil";42399;538213;7,88
2018-12-01;"Ranheim";"RANH-";"Ukjent";58022;538213;10,78
2018-12-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";660573;756968;87,27
2018-12-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";37018;756968;4,89
2018-12-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";59377;756968;7,84
2018-12-01;"Tempeveien";"TEMPE";"Liten_bil";89202;105416;84,62
2018-12-01;"Tempeveien";"TEMPE";"Stor_bil";7933;105416;7,53
2018-12-01;"Tempeveien";"TEMPE";"Ukjent";8281;105416;7,86
2018-12-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";339332;382914;88,62
2018-12-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";16304;382914;4,26
2018-12-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";27278;382914;7,12
2018-12-01;"Tillerbrua";"TILLB";"Liten_bil";39774;46765;85,05
2018-12-01;"Tillerbrua";"TILLB";"Stor_bil";1193;46765;2,55
2018-12-01;"Tillerbrua";"TILLB";"Ukjent";5798;46765;12,4
2018-12-01;"Tungasletta";"TUNGA";"Liten_bil";202483;227648;88,95
2018-12-01;"Tungasletta";"TUNGA";"Stor_bil";7504;227648;3,3
2018-12-01;"Tungasletta";"TUNGA";"Ukjent";17661;227648;7,76
2018-12-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";237119;264443;89,67
2018-12-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";9677;264443;3,66
2018-12-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";17647;264443;6,67
2019-01-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";267181;294059;90,86
2019-01-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";22878;294059;7,78
2019-01-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";4000;294059;1,36
2019-01-01;"Bratsbergveien";"BRATS";"Liten_bil";171881;190701;90,13
2019-01-01;"Bratsbergveien";"BRATS";"Stor_bil";10656;190701;5,59
2019-01-01;"Bratsbergveien";"BRATS";"Ukjent";8164;190701;4,28
2019-01-01;"Byåsveien";"BYÅSV";"Liten_bil";273082;291859;93,57
2019-01-01;"Byåsveien";"BYÅSV";"Stor_bil";13675;291859;4,69
2019-01-01;"Byåsveien";"BYÅSV";"Ukjent";5102;291859;1,75
2019-01-01;"Bøckmans veg";"BØCKM";"Liten_bil";161991;166800;97,12
2019-01-01;"Bøckmans veg";"BØCKM";"Stor_bil";2373;166800;1,42
2019-01-01;"Bøckmans veg";"BØCKM";"Ukjent";2436;166800;1,46
2019-01-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";164333;200861;81,81
2019-01-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";22899;200861;11,4
2019-01-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";13629;200861;6,79
2019-01-01;"Gamle Oslovei";"GAMLE";"Liten_bil";104935;111547;94,07
2019-01-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4798;111547;4,3
2019-01-01;"Gamle Oslovei";"GAMLE";"Ukjent";1814;111547;1,63
2019-01-01;"Haakon VII s gt ";"H-VII";"Liten_bil";326196;350671;93,02
2019-01-01;"Haakon VII s gt ";"H-VII";"Stor_bil";11029;350671;3,15
2019-01-01;"Haakon VII s gt ";"H-VII";"Ukjent";13446;350671;3,83
2019-01-01;"Klett - E6";"KLETT-E6";"Liten_bil";568388;737876;77,03
2019-01-01;"Klett - E6";"KLETT-E6";"Stor_bil";63954;737876;8,67
2019-01-01;"Klett - E6";"KLETT-E6";"Ukjent";105534;737876;14,3
2019-01-01;"Klett - Rv.707";"KLETT";"Liten_bil";150121;169048;88,8
2019-01-01;"Klett - Rv.707";"KLETT";"Stor_bil";15281;169048;9,04
2019-01-01;"Klett - Rv.707";"KLETT";"Ukjent";3646;169048;2,16
2019-01-01;"Kroppan bru";"KROP-";"Liten_bil";417994;464543;89,98
2019-01-01;"Kroppan bru";"KROP-";"Stor_bil";42881;464543;9,23
2019-01-01;"Kroppan bru";"KROP-";"Ukjent";3668;464543;0,79
2019-01-01;"Landbruksvegen";"LANDB";"Liten_bil";145185;156906;92,53
2019-01-01;"Landbruksvegen";"LANDB";"Stor_bil";3066;156906;1,95
2019-01-01;"Landbruksvegen";"LANDB";"Ukjent";8655;156906;5,52
2019-01-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";58475;64127;91,19
2019-01-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4781;64127;7,46
2019-01-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";871;64127;1,36
2019-01-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";308437;319514;96,53
2019-01-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";7482;319514;2,34
2019-01-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";3595;319514;1,13
2019-01-01;"Ranheim";"RANH-";"Liten_bil";490039;548895;89,28
2019-01-01;"Ranheim";"RANH-";"Stor_bil";51429;548895;9,37
2019-01-01;"Ranheim";"RANH-";"Ukjent";7427;548895;1,35
2019-01-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";702880;765630;91,8
2019-01-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";46623;765630;6,09
2019-01-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";16127;765630;2,11
2019-01-01;"Tempeveien";"TEMPE";"Liten_bil";103400;121509;85,1
2019-01-01;"Tempeveien";"TEMPE";"Stor_bil";9795;121509;8,06
2019-01-01;"Tempeveien";"TEMPE";"Ukjent";8314;121509;6,84
2019-01-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";383422;408755;93,8
2019-01-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";19264;408755;4,71
2019-01-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";6069;408755;1,48
2019-01-01;"Tillerbrua";"TILLB";"Liten_bil";40084;43771;91,58
2019-01-01;"Tillerbrua";"TILLB";"Stor_bil";1902;43771;4,35
2019-01-01;"Tillerbrua";"TILLB";"Ukjent";1785;43771;4,08
2019-01-01;"Tungasletta";"TUNGA";"Liten_bil";231627;247416;93,62
2019-01-01;"Tungasletta";"TUNGA";"Stor_bil";9114;247416;3,68
2019-01-01;"Tungasletta";"TUNGA";"Ukjent";6675;247416;2,7
2019-01-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";252123;266101;94,75
2019-01-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11970;266101;4,5
2019-01-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";2008;266101;0,75
2019-02-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";248877;271414;91,7
2019-02-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";19668;271414;7,25
2019-02-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";2869;271414;1,06
2019-02-01;"Bratsbergveien";"BRATS";"Liten_bil";159405;170948;93,25
2019-02-01;"Bratsbergveien";"BRATS";"Stor_bil";9942;170948;5,82
2019-02-01;"Bratsbergveien";"BRATS";"Ukjent";1601;170948;0,94
2019-02-01;"Byåsveien";"BYÅSV";"Liten_bil";244713;259399;94,34
2019-02-01;"Byåsveien";"BYÅSV";"Stor_bil";12228;259399;4,71
2019-02-01;"Byåsveien";"BYÅSV";"Ukjent";2458;259399;0,95
2019-02-01;"Bøckmans veg";"BØCKM";"Liten_bil";142195;145275;97,88
2019-02-01;"Bøckmans veg";"BØCKM";"Stor_bil";1922;145275;1,32
2019-02-01;"Bøckmans veg";"BØCKM";"Ukjent";1158;145275;0,8
2019-02-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";154864;185383;83,54
2019-02-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";22727;185383;12,26
2019-02-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";7792;185383;4,2
2019-02-01;"Gamle Oslovei";"GAMLE";"Liten_bil";94401;99560;94,82
2019-02-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4389;99560;4,41
2019-02-01;"Gamle Oslovei";"GAMLE";"Ukjent";770;99560;0,77
2019-02-01;"Haakon VII s gt ";"H-VII";"Liten_bil";300838;317683;94,7
2019-02-01;"Haakon VII s gt ";"H-VII";"Stor_bil";10143;317683;3,19
2019-02-01;"Haakon VII s gt ";"H-VII";"Ukjent";6702;317683;2,11
2019-02-01;"Klett - E6";"KLETT-E6";"Liten_bil";542484;706580;76,78
2019-02-01;"Klett - E6";"KLETT-E6";"Stor_bil";57508;706580;8,14
2019-02-01;"Klett - E6";"KLETT-E6";"Ukjent";106588;706580;15,09
2019-02-01;"Klett - Rv.707";"KLETT";"Liten_bil";141150;153188;92,14
2019-02-01;"Klett - Rv.707";"KLETT";"Stor_bil";9901;153188;6,46
2019-02-01;"Klett - Rv.707";"KLETT";"Ukjent";2137;153188;1,4
2019-02-01;"Kroppan bru";"KROP-";"Liten_bil";385160;424750;90,68
2019-02-01;"Kroppan bru";"KROP-";"Stor_bil";37638;424750;8,86
2019-02-01;"Kroppan bru";"KROP-";"Ukjent";1952;424750;0,46
2019-02-01;"Landbruksvegen";"LANDB";"Liten_bil";134521;140032;96,06
2019-02-01;"Landbruksvegen";"LANDB";"Stor_bil";3115;140032;2,22
2019-02-01;"Landbruksvegen";"LANDB";"Ukjent";2396;140032;1,71
2019-02-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";51126;55773;91,67
2019-02-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4208;55773;7,54
2019-02-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";439;55773;0,79
2019-02-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";284141;293177;96,92
2019-02-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";6755;293177;2,3
2019-02-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";2281;293177;0,78
2019-02-01;"Ranheim";"RANH-";"Liten_bil";477727;531615;89,86
2019-02-01;"Ranheim";"RANH-";"Stor_bil";48344;531615;9,09
2019-02-01;"Ranheim";"RANH-";"Ukjent";5544;531615;1,04
2019-02-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";642328;693446;92,63
2019-02-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";41330;693446;5,96
2019-02-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";9788;693446;1,41
2019-02-01;"Tempeveien";"TEMPE";"Liten_bil";94067;106032;88,72
2019-02-01;"Tempeveien";"TEMPE";"Stor_bil";8635;106032;8,14
2019-02-01;"Tempeveien";"TEMPE";"Ukjent";3330;106032;3,14
2019-02-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";354225;374753;94,52
2019-02-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";17248;374753;4,6
2019-02-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3280;374753;0,88
2019-02-01;"Tillerbrua";"TILLB";"Liten_bil";35543;38930;91,3
2019-02-01;"Tillerbrua";"TILLB";"Stor_bil";1522;38930;3,91
2019-02-01;"Tillerbrua";"TILLB";"Ukjent";1865;38930;4,79
2019-02-01;"Tungasletta";"TUNGA";"Liten_bil";208668;220540;94,62
2019-02-01;"Tungasletta";"TUNGA";"Stor_bil";8614;220540;3,91
2019-02-01;"Tungasletta";"TUNGA";"Ukjent";3258;220540;1,48
2019-02-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";224037;234831;95,4
2019-02-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";9791;234831;4,17
2019-02-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1003;234831;0,43
2019-03-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";283629;307966;92,1
2019-03-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";21060;307966;6,84
2019-03-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";3277;307966;1,06
2019-03-01;"Bratsbergveien";"BRATS";"Liten_bil";185502;199139;93,15
2019-03-01;"Bratsbergveien";"BRATS";"Stor_bil";11127;199139;5,59
2019-03-01;"Bratsbergveien";"BRATS";"Ukjent";2510;199139;1,26
2019-03-01;"Byåsveien";"BYÅSV";"Liten_bil";287548;305629;94,08
2019-03-01;"Byåsveien";"BYÅSV";"Stor_bil";13811;305629;4,52
2019-03-01;"Byåsveien";"BYÅSV";"Ukjent";4270;305629;1,4
2019-03-01;"Bøckmans veg";"BØCKM";"Liten_bil";166376;169837;97,96
2019-03-01;"Bøckmans veg";"BØCKM";"Stor_bil";2266;169837;1,33
2019-03-01;"Bøckmans veg";"BØCKM";"Ukjent";1195;169837;0,7
2019-03-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";175388;209203;83,84
2019-03-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";22820;209203;10,91
2019-03-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";10995;209203;5,26
2019-03-01;"Gamle Oslovei";"GAMLE";"Liten_bil";109271;115252;94,81
2019-03-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4832;115252;4,19
2019-03-01;"Gamle Oslovei";"GAMLE";"Ukjent";1149;115252;1
2019-03-01;"Haakon VII s gt ";"H-VII";"Liten_bil";337235;359060;93,92
2019-03-01;"Haakon VII s gt ";"H-VII";"Stor_bil";12612;359060;3,51
2019-03-01;"Haakon VII s gt ";"H-VII";"Ukjent";9213;359060;2,57
2019-03-01;"Klett - E6";"KLETT-E6";"Liten_bil";621242;788451;78,79
2019-03-01;"Klett - E6";"KLETT-E6";"Stor_bil";62604;788451;7,94
2019-03-01;"Klett - E6";"KLETT-E6";"Ukjent";104605;788451;13,27
2019-03-01;"Klett - Rv.707";"KLETT";"Liten_bil";160861;173625;92,65
2019-03-01;"Klett - Rv.707";"KLETT";"Stor_bil";10552;173625;6,08
2019-03-01;"Klett - Rv.707";"KLETT";"Ukjent";2212;173625;1,27
2019-03-01;"Kroppan bru";"KROP-";"Liten_bil";443363;487184;91,01
2019-03-01;"Kroppan bru";"KROP-";"Stor_bil";41053;487184;8,43
2019-03-01;"Kroppan bru";"KROP-";"Ukjent";2768;487184;0,57
2019-03-01;"Landbruksvegen";"LANDB";"Liten_bil";150077;159990;93,8
2019-03-01;"Landbruksvegen";"LANDB";"Stor_bil";4026;159990;2,52
2019-03-01;"Landbruksvegen";"LANDB";"Ukjent";5887;159990;3,68
2019-03-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Liten_bil";58610;63586;92,17
2019-03-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Stor_bil";4443;63586;6,99
2019-03-01;"Nedre Leirfoss (Fossestuvegen)";"LEIRF";"Ukjent";533;63586;0,84
2019-03-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Liten_bil";326464;336662;96,97
2019-03-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Stor_bil";7681;336662;2,28
2019-03-01;"Nord for Sluppen bru (Tempevn)";"SLUPP";"Ukjent";2517;336662;0,75
2019-03-01;"Ranheim";"RANH-";"Liten_bil";536119;597176;89,78
2019-03-01;"Ranheim";"RANH-";"Stor_bil";53071;597176;8,89
2019-03-01;"Ranheim";"RANH-";"Ukjent";7986;597176;1,34
2019-03-01;"Rv 706 Leangensletta";"Rv706";"Liten_bil";740470;801378;92,4
2019-03-01;"Rv 706 Leangensletta";"Rv706";"Stor_bil";45449;801378;5,67
2019-03-01;"Rv 706 Leangensletta";"Rv706";"Ukjent";15459;801378;1,93
2019-03-01;"Tempeveien";"TEMPE";"Liten_bil";107081;119477;89,62
2019-03-01;"Tempeveien";"TEMPE";"Stor_bil";9353;119477;7,83
2019-03-01;"Tempeveien";"TEMPE";"Ukjent";3043;119477;2,55
2019-03-01;"Thorbjørn Bratts veg";"THBRA";"Liten_bil";404686;427642;94,63
2019-03-01;"Thorbjørn Bratts veg";"THBRA";"Stor_bil";19031;427642;4,45
2019-03-01;"Thorbjørn Bratts veg";"THBRA";"Ukjent";3925;427642;0,92
2019-03-01;"Tillerbrua";"TILLB";"Liten_bil";40140;44214;90,79
2019-03-01;"Tillerbrua";"TILLB";"Stor_bil";1681;44214;3,8
2019-03-01;"Tillerbrua";"TILLB";"Ukjent";2393;44214;5,41
2019-03-01;"Tungasletta";"TUNGA";"Liten_bil";233864;249415;93,77
2019-03-01;"Tungasletta";"TUNGA";"Stor_bil";9267;249415;3,72
2019-03-01;"Tungasletta";"TUNGA";"Ukjent";6284;249415;2,52
2019-03-01;"Være (Gml. E6)";"VÆRE-";"Liten_bil";262423;275498;95,25
2019-03-01;"Være (Gml. E6)";"VÆRE-";"Stor_bil";11751;275498;4,27
2019-03-01;"Være (Gml. E6)";"VÆRE-";"Ukjent";1324;275498;0,48
2019-04-01;"Bjørndalen (Oslovn.)";"BJØRN";"Liten_bil";244831;285442;85,77
2019-04-01;"Bjørndalen (Oslovn.)";"BJØRN";"Stor_bil";18616;285442;6,52
2019-04-01;"Bjørndalen (Oslovn.)";"BJØRN";"Ukjent";21995;285442;7,71
2019-04-01;"Bratsbergveien";"BRATS";"Liten_bil";149553;169999;87,97
2019-04-01;"Bratsbergveien";"BRATS";"Stor_bil";9362;169999;5,51
2019-04-01;"Bratsbergveien";"BRATS";"Ukjent";11084;169999;6,52
2019-04-01;"Byåsveien";"BYÅSV";"Liten_bil";238155;267033;89,19
2019-04-01;"Byåsveien";"BYÅSV";"Stor_bil";11470;267033;4,3
2019-04-01;"Byåsveien";"BYÅSV";"Ukjent";17408;267033;6,52
2019-04-01;"Bøckmans veg";"BØCKM";"Liten_bil";136173;147571;92,28
2019-04-01;"Bøckmans veg";"BØCKM";"Stor_bil";1863;147571;1,26
2019-04-01;"Bøckmans veg";"BØCKM";"Ukjent";9535;147571;6,46
2019-04-01;"Fv 704 Torgårdsletta";"TORGR";"Liten_bil";151655;191847;79,05
2019-04-01;"Fv 704 Torgårdsletta";"TORGR";"Stor_bil";25338;191847;13,21
2019-04-01;"Fv 704 Torgårdsletta";"TORGR";"Ukjent";14854;191847;7,74
2019-04-01;"Gamle Oslovei";"GAMLE";"Liten_bil";95017;105614;89,97
2019-04-01;"Gamle Oslovei";"GAMLE";"Stor_bil";4210;105614;3,99
2019-04-01;"Gamle Oslovei";"GAMLE";"Ukjent";6387;105614;6,05
2019-04-01;"Haakon VII s gt ";"H-VII";"Liten_bil";297335;332168;89,51
2019-04-01;"Haakon VII s gt ";"H-VII";"Stor_bil";9212;332168;2,77
2019-04-01;"Haakon VII s gt ";"H-VII";"Ukjent";25621;332168;7,71
2019-04-01;"Klett - E6";"KLETT-E6";"Liten_bil";586579;731208;80,22
2019-04-01;"Klett - E6";"KLETT-E6";"Stor_bil";58328;731208;7,98
2019-04-01;"Klett - E6";"KLETT-E6";"Ukjent";86301;731208;11,8
